,Date,Text
3761,2017-11-11 06:19:33,"“hong kong island 10k city race 2017”appeal    the transport department reminds the public that to facilitate the “hong kong island 10k city race 2017”on this sunday (november 12), a number of special traffic and transport arrangements will be implemented in phases from north point to wan chai areas on hong kong island north. it is anticipated that the traffic in the affected areas will become significantly congested. motorists are advised to avoid driving to the affected areas unless necessary. for details of the special traffic and transport arrangements, please browse td's website (www. td. gov. hk) or call 1823. ******************** transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3762,2017-11-11 06:19:33,"running event in tin shui wai appeal    the transport department reminds the public that to facilitate the “pok oi x old master q hong kong charity run 2017”on this sunday (november 12), a number of special traffic and transport arrangements will be implemented in phases on tin ying road areas in tin shui wai from 3. 00 a. m. to 12. 00 noon on november 12. it is anticipated that the traffic in the affected areas will become congested. motorists are advised to avoid driving to the affected areas unless necessary. for details of the special traffic and transport arrangements, please browse td's website (www. td. gov. hk) or call 1823. ******************** transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3763,2017-11-12 07:37:14,"slip road from tate’s cairn highway viaduct eastbound to ma on shan road near sha tin sewage treatment works, ma on shan road northbound, ma on shan bypass northbound, sha lek highway northbound and tate's cairn highway northbound closed to facilitate“sha tin cycling and distance running races cum carnival 2017” are now reopened. other road sections including siu lek yuen road eastbound, sha tin rural committee road eastbound, tai chung kiu road northbound, fo tan road westbound and yuen wo road southbound are still closing.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3764,2017-11-12 07:37:14,"due to emergency repairing works, part of the lanes of waterloo road lion rock tunnel bound near suffolk road is still closed to all traffic.  only remaining lanes are still available to motorists.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3765,2017-11-12 07:37:14,"to facilitate the “hong kong island 10k city race 2017”, extensive road closures are now being implemented in stages from north point to wan chai areas. a total of about 80 bus routes and 10 green minibus routes should be diverted. the transport department anticipates that the traffic in the affected areas and the major roads in the vicinity, such as gloucester road, hennessy road, leighton road and king’s road, will become significantly more congested than normal sundays.    motorists are advised to avoid driving to the affected areas unless necessary. they should exercise tolerance and patience in case of traffic congestion, and take heed of instructions given by the police. members of public who plan to go to the affected areas are advised to plan their journeys early, allow more travelling time to cater for unexpected delay, use the railway services as far as possible, pay attention to the bus diversion and bus stop relocation arrangements, and watch out for the latest traffic news through the media.   ******************** transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3766,2017-11-12 07:37:14,"the following special traffic and transport arrangements will be implemented in tin shui wai to facilitate the “pok oi x old master q hong kong charity run 2017” on 12 november 2017 (sunday).    (a) road closure  the following sections of roads will be closed to all vehicular traffic from the time specified below until the end of the event:    (i) from 3. 00 a. m. to 12. 00 noon  (1) tin ying road between tin shui road and tin wah road;  (2) tin yuet road;  (3) tin sau road between tin shui road and tin ying road;  (4) slow lane of tin shui road between tin fai road and tin sau road; and  (5) tin fai road.    (ii) from 5. 00 a. m. to 11. 00 a. m.  (1) tin ying road between tin wah road and ping ha road;  (2) hung tin road between ping ha road and tin shui wai west interchange; and  (3) the slip road leading from tin shui wai west interchange to hung tin road northbound.    (iii) from 6. 45 a. m. to 11. 00 a. m.  (1) tin wah road between man tak road and tin shui road.    (b) traffic diversion  during period of road closure, motorists on yuen long highway heading for tin shui wai are advised to travel via tong yan san tsuen interchange and long tin road in lieu of tin shui wai west interchange and hung tin road.    (c) public transport arrangements  (i) during period of road closure, the following bus services diversion will be implemented:  (1) lw bus route a37 (airport bound) will be re-routed to operate via castle peak road-hung shui kiu, castle peak road-ping shan, shui pin wai interchange, long tin road, tin tsz road, tin wah road, roundabout and tin wah road in lieu of tin ying road before resuming its normal routeing. lw bus route a37 (hung yuen road bound) will be re-routed to operate via tin wah road, roundabout, tin wah road, tin tsz road, long tin road, tong yan san tsuen interchange, long tin road, castle peak road-ping shan and hung tin road in lieu of tin ying road before resuming its normal routeing.  (2) nlb bus routes b2p and b2x (shenzhen bay port bound) will be re-routed to operate via ping ha road, kiu cheong road, kiu fat street, ping ha road, tin fuk road and long tin road in lieu of hung tin road before resuming its normal routeing. nlb bus routes b2p and b2x (tin shui wai bound) will be re-routed to operate via long tin road and tin fuk road in lieu of hung tin road before resuming its normal routeing.  (3) mtr bus routes k75 (circular) and k75p (circular) will be re-routed to operate via castle peak road-hung shui kiu, castle peak road-ping shan and ping ha road in lieu of hung tin road before resuming its normal routeing.  (4) mtr bus route k75a (circular) will be re-routed to operate via kiu cheong road, kiu fat street, ping ha road and castle peak road-ping shan in lieu of hung tin road before resuming its normal routeing.  (5) mtr bus route k76 will be re-routed to operate via tin wu road, tin yiu road and ping ha road in lieu of tin ying road for both bounds service.    (ii) during period of road closure, the following bus stops will be suspended:  (1) locations of bus stops: hung tin road northbound near shek po tsuen; bus routes affected: lw bus route a37 and mtr bus routes k75, k75p  (2) locations of bus stops: hung tin road southbound near shek po tsuen; bus routes affected: mtr bus route k75a  (3) locations of bus stops: hung tin road northbound near hung fuk estate; bus routes affected: lw bus route a37 and mtr bus routes k75, k75p  (4) locations of bus stops: ping ha road eastbound near tin shing court; bus routes affected: mtr bus routes k75, k75p, k76 and nlb bus routes b2p and b2x  (5) temporary bus stops for nlb bus routes b2p and b2x (tin shui wai bound) will be designated at tin fuk road westbound near tin shui wai light rail stop during period of road closure.    (iii) during period of road closure, the following gmb services diversion will be implemented:  (1) gmb route 34a will be truncated to operate between ha tsuen and tin wah road.  (2) gmb route 618 will be re-routed to operate via grandeur terrace estate road, tin shui road, tin sau road, tin kwai road, tin lung road, tin shing road, tin yan road, tin wing road, tin shing road, tin fuk road and ping ha road before resuming its normal routeing for both bounds service.  (3) gmb route 619 will be re-routed to operate via castle peak road-hung shui kiu, castle peak road-ping shan and ping ha road before resuming its normal routeing for both bounds service.    (d) attention and appeal  appropriate temporary traffic signs will be erected to guide motorists. motorists are urged to observe the instruction of the police on site. notices will be posted up by the public transport operators at terminal points and inside vehicle compartment to advise passengers of the temporary public transport services arrangements.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3767,2017-11-12 07:37:14,"“hong kong island 10k city race 2017”appeal    the transport department reminds the public that to facilitate the “hong kong island 10k city race 2017”on this sunday (november 12), a number of special traffic and transport arrangements will be implemented in phases from north point to wan chai areas on hong kong island north. it is anticipated that the traffic in the affected areas will become significantly congested. motorists are advised to avoid driving to the affected areas unless necessary. for details of the special traffic and transport arrangements, please browse td's website (www. td. gov. hk) or call 1823.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3768,2017-11-12 07:37:14,"due to the public parades in causeway bay, special traffic and transport arrangements will be implemented in the vicinity of causeway bay today and tomorrow. a section of yun ping road and kai chiu road will be temporarily closed from about 7. 30 pm to 10. 00 pm today. in addition, a section of great george street, kingston street and paterson street will be closed from about 2. 30 pm onwards tomorrow. during the road closure period, 5 bus routes and 1 green minibus route will be temporarily diverted. the public light bus stands at sugar street and paterson street, and the taxi stands at paterson street will also be suspended.    the transport department anticipates that the traffic in the vicinity of causeway bay will be significantly congested. motorists are advised to avoid driving to the affected areas unless unnecessary. they should exercise tolerance and patience in case of traffic congestion, and take heed of instructions given by the police. members of public who plan to go to the affected areas are advised to use public transport services as far as possible and watch out for the latest traffic news through the media.    details of the special traffic and transport arrangements are now available on the td's website (www. td. gov. hk). for enquiries, please call 1823.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3769,2017-11-12 07:37:14,"running event in tin shui wai appeal    the transport department reminds the public that to facilitate the “pok oi x old master q hong kong charity run 2017”on this sunday (november 12), a number of special traffic and transport arrangements will be implemented in phases on tin ying road areas in tin shui wai from 3. 00 a. m. to 12. 00 noon on november 12. it is anticipated that the traffic in the affected areas will become congested. motorists are advised to avoid driving to the affected areas unless necessary. for details of the special traffic and transport arrangements, please browse td's website (www. td. gov. hk) or call 1823.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3770,2017-11-13 08:11:16,"due to traffic accident, the fast lane of san tin highway sheung shui bound near mai po lung is closed to all traffic. only remaining lanes are still available to motorists. traffic is congested now.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3771,2017-11-14 07:58:52,"the lane no. 4 of tolo highway kowloon bound near tai po kau which was closed due to traffic accident is re-opened to all traffic. traffic queue takes time to disperse.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3772,2017-11-14 07:58:52,"the middle and slow lanes of princess margaret road tsim sha tsui bound near pui ching road which were closed due to traffic accident are re-opened to all traffic.  traffic queues take time to disperse.  ******************** transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3773,2017-11-14 07:58:52,"due to wet weather and slippery roads, transport department appeals motorists and the commuters to:  i. plan the journey in advance;  ii. allow more traveling time;  iii. drive with extra care and patience; and  iv. take heed of traffic situation particularly at busy junctions with obstructive views.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3774,2017-11-15 08:13:50,"due to vehicle breakdown, the slow lane of lion rock tunnel road kowloon bound near julimount garden is still closed to all traffic.  only remaining lanes are still available to motorists.  traffic is congested now.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or   app store."
3775,2017-11-15 08:13:50,"the slow lane of tsing ma bridge airport bound which was closed due to vehicle breakdown is re-opened to all traffic.  traffic queue takes time to disperse.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3776,2017-11-15 21:36:34,"to facilitate the trial run of tram track renewal works in central district, parts of the traffic lanes of pedder street and des voeux road central will be temporarily closed from about 2.00 pm to 8.00 pm on this saturday (november 18). appropriate traffic signs and road markings will be erected on site to guide motorists. the transport department anticipates that the traffic in the vicinity of central (such as pedder street and des voeux road central) would be relatively congested.  motorists should exercise tolerance and patience in case of traffic congestion. members of the public are advised to plan their journey early and allow sufficient time to cater for unexpected delay, and watch out for the latest traffic news through media.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3777,2017-11-17 08:15:25,"part of the lanes of connaught road central flyover kennedy town bound near rumsey street which was closed due to traffic accident is re-opened to all traffic.  traffic queues take time to disperse.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3778,2017-11-17 08:15:25,"the slow lane of kwun tong by-pass mong kok bound near laguna city which was closed due to traffic accident is re-opened to all traffic.  traffic queues take time to disperse.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3779,2017-11-19 07:37:17,"due to traffic accident, part of the lanes of north lantau highway kowloon bound near sunny bay is(are) closed to all traffic. only remaining lane(s) is(are) still available to motorists. traffic is busy now.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3780,2017-11-22 08:10:31,"due to traffic accident, the fast lane of tsuen wan road kowloon bound near chun shing factory estate is still closed to all traffic.  only the slow lane is still available to motorists.  traffic is congested now.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3781,2017-11-22 08:10:31,"due to the event to be held in wan chai north, special traffic and transport arrangements are being implemented in wan chai north. four bus routes are temporarily diverted.   the transport department anticipates that the traffic in the vicinity of wan chai north will be more congested. motorists are advised to avoid driving to the affected areas unless unnecessary. they should exercise tolerance and patience in case of traffic congestion, and take heed of instructions given by the police. members of public who plan to go to the affected areas are advised to plan their routes early, allow more travelling time to cater for unexpected delay, use public transport services as far as possible, pay attention to the bus diversion and bus stop relocation arrangements, and watch out for the latest traffic news through the media.  details of the special traffic and transport arrangements are now available on the td's website (www.td.gov.hk). for enquiries, please call 1823.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3782,2017-11-24 07:49:32,"part of the lanes of lung cheung road tsuen wan bound near morse park swimming pool which was closed due to traffic accident is re-opened to all traffic.  traffic queue takes time to disperse.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3783,2017-11-24 07:49:32,"due to the holding of a public procession on hong kong island, special traffic and transport arrangements will be implemented in phases in the vicinity of causeway bay, wan chai, admiralty and central from about 2.30 pm on this saturday (25 november). the traffic lanes of certain major roads in the affected areas (such as yee wo street, hennessy road, queensway and harcourt road) will be intermittently closed. 46 bus routes and seven green minibus routes will be temporarily diverted, and green minibus route nos. 22 and 22s will be suspended.  the transport department anticipates that the traffic in the vicinity of causeway bay, wan chai, admiralty and central will be significantly congested. motorists are advised to avoid driving to the affected areas unless unnecessary. they should exercise tolerance and patience in case of traffic congestion, and take heed of instructions given by the police. members of public who plan to go to the affected areas are advised to plan their routes early, allow more travelling time to cater for unexpected delay, use public transport services as far as possible, pay attention to the diversions and stop relocation arrangements of the public transport services, and watch out for the latest traffic news through the media.  details of the special traffic and transport arrangements are now available on the td's website (www.td.gov.hk). for enquiries, please call 1823.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3784,2017-11-24 07:49:32,"to facilitate the preparation works of car racing, the following special traffic arrangements will be implemented:  (a)	road closure  from 9.00 pm to 6.00 am of the following day on 23 november 2017: the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street will be temporarily closed to all vehicular traffic.  apart from the above, closure will be implemented on man yiu street southbound, lung wo road eastbound and lung wo road westbound.  from 6.00 am to 9.00 pm on 24 november 2017: the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street northbound and westbound will be temporarily closed to all vehicular traffic.  apart from the above, lane closure will be implemented on yiu sing street eastbound and southbound, lung wo road eastbound and lung wo road westbound.  traffic diversions will be implemented during the above road closure.  (b)	attention and appeal  traffic in central district is expected to be more congested than usual.  motorists are advised to avoid driving to above areas unless necessary.  in case of traffic congestion, motorists should exercise tolerance and patience, and pay attention to road signs. members of the public are advised to plan their journey well in advance, use public transport services as far as possible and allow ample time for travelling.  depending on the prevailing circumstances, other ad-hoc traffic and public transport measures, including further closures of roads, traffic diversion, alterations and suspension of public transport services, may be introduced by the police at short notice. members of the public are advised to watch out for the latest traffic news on radio and television. for the details of the special traffic information, members of the public may call 1823 call centre or browse transport department website at www.td.gov.hk.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3785,2017-11-24 22:10:44,"to facilitate the preparation works of car racing, the following special traffic arrangements will be implemented:  (a)	road closure  from 9.00 pm to 6.00 am of the following day on 24 november 2017: the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park, yiu sing street and lung wo road westbound between edinburgh place (east of city hall) and man yiu street will be temporarily closed to all vehicular traffic.  apart from the above, closure will be implemented on man yiu street southbound, lung wo road eastbound,  other sections of lung wo road westbound, edinburgh place (east of city hall) northbound and cotton tree drive northbound.  from 6.00 am to 9.00 pm on 25 november 2017: the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street northbound and westbound will be temporarily closed to all vehicular traffic.  apart from the above, lane closure will be implemented on yiu sing street eastbound and southbound, lung wo road eastbound and lung wo road westbound.  traffic diversions will be implemented during the above road closure.  (b)	attention and appeal  traffic in central district is expected to be more congested than usual.  motorists are advised to avoid driving to above areas unless necessary.  in case of traffic congestion, motorists should exercise tolerance and patience, and pay attention to road signs. members of the public are advised to plan their journey well in advance, use public transport services as far as possible and allow ample time for travelling.  depending on the prevailing circumstances, other ad-hoc traffic and public transport measures, including further closures of roads, traffic diversion, alterations and suspension of public transport services, may be introduced by the police at short notice. members of the public are advised to watch out for the latest traffic news on radio and television. for the details of the special traffic information, members of the public may call 1823 call centre or browse transport department website at www.td.gov.hk.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3786,2017-11-24 22:10:44,"due to the holding of a public procession on hong kong island, special traffic and transport arrangements will be implemented in phases in the vicinity of causeway bay, wan chai, admiralty and central from about 2.30 pm on this saturday (25 november). the traffic lanes of certain major roads in the affected areas (such as yee wo street, hennessy road, queensway and harcourt road) will be intermittently closed. 46 bus routes and seven green minibus routes will be temporarily diverted, and green minibus route nos. 22 and 22s will be suspended.  the transport department anticipates that the traffic in the vicinity of causeway bay, wan chai, admiralty and central will be significantly congested. motorists are advised to avoid driving to the affected areas unless unnecessary. they should exercise tolerance and patience in case of traffic congestion, and take heed of instructions given by the police. members of public who plan to go to the affected areas are advised to plan their routes early, allow more travelling time to cater for unexpected delay, use public transport services as far as possible, pay attention to the diversions and stop relocation arrangements of the public transport services, and watch out for the latest traffic news through the media.  details of the special traffic and transport arrangements are now available on the td's website (www.td.gov.hk). for enquiries, please call 1823.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3787,2017-11-26 07:37:52,"due to emergency repairing works by drainage services department, the fast lane of waterloo road tsim sha tsui bound near suffolk road is closed to all traffic. only remaining lanes are still available to motorists.  motorists are advised to drive with utmost care and patience. members of the public are advised to pay attention to radio / tv announcements on traffic conditions.  ******************** transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3788,2017-11-26 07:37:52,"to facilitate the preparation works of car racing, the following special traffic arrangements will be implemented:      (a) road closure      from 9. 00 pm to 6. 00 am of the following day on 25 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park, yiu sing street and lung wo road westbound between tim wa avenue and edinburgh place (east of city hall) and tim wa avenue northbound (except for access to tim wa avenue) will be temporarily closed to all vehicular traffic. apart from the above, closure will be implemented on man yiu street southbound, lung wo road eastbound, other sections of lung wo road westbound and cotton tree drive northbound.      from 6. 00 am to 9. 00 pm on 26 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street northbound and westbound will be temporarily closed to all vehicular traffic. apart from the above, lane closure will be implemented on yiu sing street eastbound and southbound, lung wo road eastbound and lung wo road westbound.      traffic diversions will be implemented during the above road closure.   (b) attention and appeal      traffic in central district is expected to be more congested than usual. motorists are advised to avoid driving to above areas unless necessary. in case of traffic congestion, motorists should exercise tolerance and patience, and pay attention to road signs. members of the public are advised to plan their journey well in advance, use public transport services as far as possible and allow ample time for travelling.      depending on the prevailing circumstances, other ad-hoc traffic and public transport measures, including further closures of roads, traffic diversion, alterations and suspension of public transport services, may be introduced by the police at short notice. members of the public are advised to watch out for the latest traffic news on radio and television. for the details of the special traffic information, members of the public may call 1823 call centre or browse transport department website at www.td.gov.hk.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3789,2017-11-27 08:09:24,"due to vehicle breakdown, the only lane of kai tin road lam tin polyclinic bound near hong tin court is closed to all traffic. motorists are advised to use alternative routes. traffic is congested now.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3790,2017-11-27 08:09:24,"to facilitate the preparation works of car racing, the following special traffic arrangements will be implemented:    (a) road closure    from 9. 00 pm to 11. 59 pm on 26 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park, yiu sing street, lung wo road westbound between tim wa avenue and edinburgh place (east of city hall) and tim wa avenue northbound (except for access to tim wa avenue) will be temporarily closed to all vehicular traffic. apart from the above, closure will be implemented on man yiu street southbound, lung wo road eastbound, other sections of lung wo road westbound and cotton tree drive northbound.    from 12. 00 midnight to 6. 00 am on 27 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park, yiu sing street, lung wo road eastbound between man yiu street and tim wa avenue, lung wo road westbound between tim wa avenue and edinburgh place (east of city hall) and tim wa avenue northbound (except for access to tim wa avenue) will be temporarily closed to all vehicular traffic. apart from the above, closure will be implemented on man yiu street southbound, other sections of lung wo road westbound and cotton tree drive northbound.    from 6. 00 am to 9. 00 pm on 27 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street northbound and westbound will be temporarily closed to all vehicular traffic. apart from the above, lane closure will be implemented on yiu sing street eastbound and southbound, lung wo road eastbound and lung wo road westbound.    traffic diversions will be implemented during the above road closure.    (b) attention and appeal    traffic in central district is expected to be more congested than usual. motorists are advised to avoid driving to above areas unless necessary. in case of traffic congestion, motorists should exercise tolerance and patience, and pay attention to road signs. members of the public are advised to plan their journey well in advance, use public transport services as far as possible and allow ample time for travelling.    depending on the prevailing circumstances, other ad-hoc traffic and public transport measures, including further closures of roads, traffic diversion, alterations and suspension of public transport services, may be introduced by the police at short notice. members of the public are advised to watch out for the latest traffic news on radio and television. for the details of the special traffic information, members of the public may call 1823 call centre or browse transport department website at www. td. gov. hk.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3791,2017-11-28 08:09:24,"due to traffic accident, the middle lane of lung cheung road kwai chung bound near tin ma court is closed to all traffic.  only remaining lanes are still available to motorists.  traffic is congested now.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3792,2017-11-28 08:09:24,"due to the religious events to be held at the hong kong stadium, special traffic and transport arrangements will be implemented by phases in the vicinity of hong kong stadium from this wednesday (november 29) to sunday (3 december). 2 bus routes, 3 green minibus routes and 1 residents’ service route will be temporarily diverted.    the transport department anticipates that the traffic in the vicinity of so kon po and causeway bay will be significantly congested. motorists are advised to avoid driving to the affected areas unless unnecessary. they should exercise tolerance and patience in case of traffic congestion, and take heed of instructions given by the police. members of public who plan to go to the affected areas are advised to use public transport services as far as possible, pay attention to the diversions and stop relocation arrangements of the public transport services, and watch out for the latest traffic news through the media.    details of the special traffic and transport arrangements are now available on the td's website (www. td. gov. hk). for enquiries, please call 1823.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3793,2017-11-28 08:09:24,"to facilitate the preparation works of car racing, the following special traffic arrangements will be implemented:    (a) road closure    from 9. 00 pm to 6. 00 am of the following day on 27 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park, yiu sing street and lung wo road westbound between edinburgh place (east of city hall) and man yiu street will be temporarily closed to all vehicular traffic. apart from the above, closure will be implemented on man yiu street southbound, lung wo road eastbound, other sections of lung wo road westbound, edinburgh place (east of city hall) northbound and cotton tree drive northbound.    from 6. 00 am to 9. 00 pm on 28 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street northbound and westbound will be temporarily closed to all vehicular traffic. apart from the above, lane closure will be implemented on yiu sing street southbound, lung wo road eastbound and lung wo road westbound.    traffic diversions will be implemented during the above road closure.    (b) attention and appeal    traffic in central district is expected to be more congested than usual. motorists are advised to avoid driving to above areas unless necessary. in case of traffic congestion, motorists should exercise tolerance and patience, and pay attention to road signs. members of the public are advised to plan their journey well in advance, use public transport services as far as possible and allow ample time for travelling.    depending on the prevailing circumstances, other ad-hoc traffic and public transport measures, including further closures of roads, traffic diversion, alterations and suspension of public transport services, may be introduced by the police at short notice. members of the public are advised to watch out for the latest traffic news on radio and television. for the details of the special traffic information, members of the public may call 1823 call centre or browse transport department website at www. td. gov. hk.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3794,2017-11-28 22:09:20,"to facilitate the preparation works of car racing, the following special traffic arrangements will be implemented:    (a) road closure    from 9. 00 pm to 1. 15 am of the following day on 28 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street will be temporarily closed to all vehicular traffic. apart from the above, closure will be implemented on man yiu street southbound, lung wo road eastbound, lung wo road westbound, junction of man kwong street and man yiu street and man cheung street westbound.    from 1. 15 am to 5. 15 am on 29 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street will be temporarily closed to all vehicular traffic. apart from the above, closure will be implemented on man yiu street southbound, man yiu street northbound, lung wo road eastbound, lung wo road westbound, junction of man kwong street and man yiu street, man po street eastbound and man cheung street westbound.    from 5. 15 am to 9. 00 pm on 29 november 2017:  the general pick-up/ drop-off and loading/ unloading area on lung wo road north of star ferry multi-storey car park and yiu sing street northbound and westbound will be temporarily closed to all vehicular traffic. apart from the above, closure will be implemented on yiu sing street southbound, man yiu street southbound, lung wo road eastbound, lung wo road westbound and man cheung street westbound.    traffic diversions will be implemented during the above road closure.    (b) attention and appeal    traffic in central district is expected to be more congested than usual. motorists are advised to avoid driving to above areas unless necessary. in case of traffic congestion, motorists should exercise tolerance and patience, and pay attention to road signs. members of the public are advised to plan their journey well in advance, use public transport services as far as possible and allow ample time for travelling.    depending on the prevailing circumstances, other ad-hoc traffic and public transport measures, including further closures of roads, traffic diversion, alterations and suspension of public transport services, may be introduced by the police at short notice. members of the public are advised to watch out for the latest traffic news on radio and television. for the details of the special traffic information, members of the public may call 1823 call centre or browse transport department website at www. td. gov. hk.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3795,2017-11-30 07:39:56,"part of the lanes of north lantau highway kowloon bound near sunny bay which was closed due to traffic accident is re-opened to all traffic.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news.  for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
